web-scraper-order,web-scraper-start-url,course_name,course_duration,type_of_study,part_time_full_time,ielts_score,application_deadline,fees,File_Name
1667466527-582,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Computational Genomics,1 year,,Full Time,85.0,"31 May, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-583,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Digital Marketing,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-584,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Environmental Leadership,1 year,,Full Time,85.0,"31 May, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-585,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Global Environmental Economics,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-586,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Health Economics,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-587,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Medical Physics,1 year,,Full Time,85.0,"31 May, 2022",INR 23.1 L/Yr,scraper_6.csv
1667466527-588,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Microscopy and Imaging,1 year,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-589,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Podiatric Medicine,1 year,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-590,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Preventive Cardiology,1 year,,Full Time,85.0,"31 May, 2022",INR 13.8 L/Yr,scraper_6.csv
1667466527-591,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Regenerative Medicine,1 year,,Full Time,85.0,"31 May, 2022",INR 13.8 L/Yr,scraper_6.csv
1667466527-592,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Sales and Marketing,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-593,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Sustainable Resource Management (Policy and Practice),1 year,,Full Time,85.0,"31 May, 2022",,scraper_6.csv
1667466527-594,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] TechInnovation,1 year,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-595,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Toxicology,1 year,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-596,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Water Resources Engineering,1 year,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-597,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Business Administration [M.B.A] Electronic Commerce,2 years,,Full Time,500.0,"31 May, 2022",INR 12.2 L/Yr,scraper_6.csv
1667466527-598,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Professional Master of Education [M.Ed],2 years,On Campus,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667478741-953,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Bachelor Medicine,6 years,,Full Time,6.5,"05 Jan, 2022",INR 49.8 L/Yr,scraper_7.csv
1667478741-954,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Master of Engineering [M.Eng] Digital Health and Medical Technologies,1 year,,Full Time,6.5,,INR 12.9 L/Yr,scraper_7.csv
1667478741-955,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Master of Science [M.Sc] Neurology and Gerontology,2 years,,Full Time,6.5,,INR 12.1 L/Yr,scraper_7.csv
1667478741-956,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Master of Science [M.Sc] Healthcare Ethics and Law,2 years,On Campus,Part Time,6.5,,INR 3.7 L/Yr,scraper_7.csv
1667478741-957,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Bachelor Pharmacy,5 years,,Full Time,6.5,"05 Jan, 2022",INR 16.6 L/Yr,scraper_7.csv
1667478741-958,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Bachelor of Science [B.S] Physiotherapy,4 years,,Full Time,6.5,"05 Jan, 2022",INR 16.6 L/Yr,scraper_7.csv
1667478741-959,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Master Pharmacy,5 years,,Full Time,6.5,,,scraper_7.csv
1667478741-960,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin/programs#,Master of Science [M.Sc] Research,1 year,,Full Time,6.5,,INR 12.1 L/Yr,scraper_7.csv
1667467798-899,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering [B.Eng] Biomedical Design,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-900,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Architectural technology,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2021",INR 4.4 L/Yr,scraper_8.csv
1667467798-901,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Accounting,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-902,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Master of Science [M.S] Accounting,1 year,On Campus,Full Time,6.5,"30 Jun, 2022",INR 8.6 L/Yr,scraper_8.csv
1667467798-903,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Business(bbus),3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-904,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Architecture [B.Arch],5 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-905,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Master of Architecture [M.Arch],1 year,On Campus,Full Time,6.0,"30 Jun, 2022",INR 9.3 L/Yr,scraper_8.csv
1667467798-906,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,"Bachelor of Science [B.S] Auctioneering, Valuation & Estate Agency",3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-907,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts [B.A] Advertising and Marketing Communication,4 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-908,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,"Bachelor of Science [B.S] Analytical Chemistry (Environmental, Forensic & Pharmaceutical)",4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-909,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering(B.Eng) Automation Engineering,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-910,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering(B.Eng) Automative management and technology,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-911,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering(B.Eng) Aviation technology,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-912,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Baking and pastry arts management,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-913,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Bioanalysis,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-914,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Biomedical & Molecular Diagnostics,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-915,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Biomedical Science,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-916,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] biomolecular science,1 year,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-917,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Biosciences,3 years,,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-918,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Botanical Cuisine,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-919,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering(B.Eng) building engineering,3 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-920,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Master of Science [M.S] Business and Entrepreneurship,1 year,On Campus,Full Time,6.5,"30 Jun, 2022",INR 7.5 L/Yr,scraper_8.csv
1667467798-921,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Business and law,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-922,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Business and management,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-923,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Chemical Sciences with Medicinal Chemistry,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-924,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering(B.Eng) Civil Engineering,3 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-925,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Clinical Measurement Science,4 years,Honours,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-926,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering [B.Eng] Computer and Communications Engineering,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-927,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Master of Arts [M.A] Criminology,1 year,On Campus,Full Time,6.0,"30 Jun, 2022",INR 7.1 L/Yr,scraper_8.csv
1667467798-928,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,"Bachelor of Science [B.S] Design, Technology and Innovation",4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-929,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Digital marketing,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-930,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Master of Science [M.S] Digital Marketing,1 year,On Campus,Full Time,6.0,"30 Jun, 2022",INR 8.3 L/Yr,scraper_8.csv
1667467798-931,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] DNA and Forensic Analysis,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-932,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Economics & Finance,4 years,Honours,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-933,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering(B.Eng) Electrical & Control Engineering,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-934,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Electrical Services & Energy Management,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-935,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Environmental health,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-936,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Film & Broadcasting,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-937,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Post-Graduate Diploma Finance,1 year,On Campus,Full Time,6.0,"30 Jun, 2022",INR 6.1 L/Yr,scraper_8.csv
1667467798-938,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Game Design,4 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-939,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Hospitality Management,3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-940,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science (B.sc) Human Resource Management,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-941,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Interior design,4 years,On Campus,Full Time,,,INR 4.4 L/Yr,scraper_8.csv
1667467798-942,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Business(bbus) International Business,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-943,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) International Hospitalitu and Tourism,4 years,On Campus,Full Time,,,INR 4.4 L/Yr,scraper_8.csv
1667467798-944,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Journalism,4 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-945,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Law(LLB),3 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-946,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Logistics and Supply Chain Management,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-947,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Business(bbus) Management,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-948,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Engineering(B.Eng) Mechanical Engeering,3 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-949,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Pharmaceutical Science,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-950,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Arts (B.a) Photography,4 years,On Campus,Full Time,,,INR 4.4 L/Yr,scraper_8.csv
1667467798-951,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Physics Technology,4 years,"Honours, On Campus",Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467798-952,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/programs#,Bachelor of Science [B.S] Tourism Management,4 years,On Campus,Full Time,6.0,"01 May, 2022",INR 4.4 L/Yr,scraper_8.csv
1667467191-686,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Science [B.S] Data Science and Analytics,4 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-687,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Science [M.Sc] Computing Science,1 year,,Full Time,,"15 Jun, 2022",INR 16.6 L/Yr,scraper_9.csv
1667467191-688,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Arts [M.A] Business Economics,1 year,On Campus,Full Time,,"15 Jun, 2021",INR 16.6 L/Yr,scraper_9.csv
1667467191-689,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Engineering [M.Eng] Sc Mechanical Engineering,1 year,,Full Time,,"15 Jun, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-690,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Laws [L.L.M] LLM (e-LAW),1 year,,Full Time,,"15 Jun, 2022",INR 15.7 L/Yr,scraper_9.csv
1667467191-691,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor Dentistry,5 years,,Full Time,,"31 May, 2022",INR 41.5 L/Yr,scraper_9.csv
1667467191-692,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Geography Arts,3 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-693,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Science [B.S] Sports Studies and Physical Education,4 years,,Full Time,,"31 May, 2022",,scraper_9.csv
1667467191-694,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master Statistics,1 year,,Full Time,,"15 Jun, 2022",INR 12 L/Yr,scraper_9.csv
1667467191-695,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Science [M.Sc] Analytical Chemistry,1 year,,Full Time,,"15 Jun, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-696,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Science [M.Sc] Applied Coastal and Marine Management,1 year,,Full Time,,"15 Jun, 2022",INR 12 L/Yr,scraper_9.csv
1667467191-697,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Science [M.S] Biotechnology,1 year,On Campus,Full Time,,"15 Jun, 2021",INR 20.3 L/Yr,scraper_9.csv
1667467191-698,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Master of Science [M.Sc] Applied Science in Food Science,1 year,,Full Time,,"15 Jun, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-699,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor Law - Clinical,4 years,,Full Time,,"31 May, 2022",INR 16.5 L/Yr,scraper_9.csv
1667467191-700,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor Law and French,4 years,,Full Time,,"31 May, 2022",INR 13.8 L/Yr,scraper_9.csv
1667467191-701,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor Medical and Health Sciences,4 years,,Full Time,,"31 May, 2022",,scraper_9.csv
1667467191-702,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor Medicine,5 years,,Full Time,,"31 May, 2022",INR 41.5 L/Yr,scraper_9.csv
1667467191-703,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor Pharmacy,5 years,,Full Time,,"31 May, 2022",INR 18.4 L/Yr,scraper_9.csv
1667467191-704,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor Social Science,3 years,,Full Time,,"31 May, 2022",INR 13.9 L/Yr,scraper_9.csv
1667467191-705,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Applied Mathematics - Arts,3 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-706,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Applied Psychology,3 years,,Full Time,,"31 May, 2022",INR 12 L/Yr,scraper_9.csv
1667467191-707,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Archaeology Arts,4 years,Honours,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-708,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Arts,3 years,,Full Time,,"31 May, 2022",INR 13.1 L/Yr,scraper_9.csv
1667467191-709,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Celtic Civilisation Arts,4 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-710,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Criminology,4 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-711,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Digital Humanities and Information Technology,4 years,,Full Time,,"31 May, 2022",INR 13.8 L/Yr,scraper_9.csv
1667467191-712,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Drama and Theatre Studies,3 years,,Full Time,,"31 May, 2022",INR 13.9 L/Yr,scraper_9.csv
1667467191-713,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Economics Arts,3 years,,Full Time,,"31 May, 2022",INR 14.8 L/Yr,scraper_9.csv
1667467191-714,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] English,3 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-715,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Film and Screen Media,3 years,,Full Time,,"31 May, 2022",INR 13.4 L/Yr,scraper_9.csv
1667467191-716,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Folklore Arts,3 years,,Full Time,,"31 May, 2022",INR 11.5 L/Yr,scraper_9.csv
1667467191-717,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Geography and Archaeology,4 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-718,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Greek and Roman Civilisation Arts,3 years,,Full Time,,"31 May, 2022",INR 11.5 L/Yr,scraper_9.csv
1667467191-719,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Greek Arts,3 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-720,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] History Arts,3 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-721,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Politics - Arts,3 years,,Full Time,,"31 May, 2022",INR 12 L/Yr,scraper_9.csv
1667467191-722,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Arts [B.A] Spanish,3 years,,Full Time,,"31 May, 2022",INR 12.4 L/Yr,scraper_9.csv
1667467191-723,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,"Bachelor of Engineering [B.Eng] Civil, Structural and Environmental Engineering",4 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-724,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Engineering [B.Eng] Electrical and Electronic Engineering,4 years,,Full Time,,"31 May, 2022",INR 18.4 L/Yr,scraper_9.csv
1667467191-725,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Engineering [B.Eng] Energy Engineering,4 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-726,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Engineering [B.Eng] Engineering,4 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-727,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Laws [L.L.B] Law,3 years,,Full Time,,"31 May, 2022",INR 13.8 L/Yr,scraper_9.csv
1667467191-728,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Science [B.S] Accounting,4 years,Honours,Full Time,,"31 May, 2022",INR 18.6 L/Yr,scraper_9.csv
1667467191-729,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Science [B.S] Applied Mathematics and Physics,4 years,Honours,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-730,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Science [B.S] Applied Plant Biology,4 years,Honours,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-731,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Science [B.S] Astrophysics,4 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-732,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,Bachelor of Science [B.S] Biochemistry,4 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
1667467191-733,https://collegedunia.com/ireland/college/725-university-college-cork-cork/programs#,"Bachelor of Science [B.S] Biological, Earth and Environmental Sciences",4 years,,Full Time,,"31 May, 2022",INR 20.3 L/Yr,scraper_9.csv
